,reward
1790,-2910
1791,-2028
1792,-2303
1793,-1964
1794,-2126
1795,-2196
1796,-1898
1797,-1998
1798,-1778
1799,-1753
1800,-2158
1801,-2167
1802,-2020
1803,-1708
1804,-1966
1805,-1827
1806,-1606
1807,-1732
1808,-1726
1809,-2071
1810,-1930
1811,-1534
1812,-2190
1813,-1850
1814,-1822
1815,-1814
1816,-2193
1817,-1707
1818,-2028
1819,-1745
1820,-2049
1821,-1901
1822,-1985
1823,-2259
1824,-2007
1825,-1816
1826,-2056
1827,-2126
1828,-2420
1829,-1883
1830,-1860
1831,-1859
1832,-1982
1833,-2216
1834,-2458
1835,-2204
1836,-1953
1837,-1921
1838,-1831
1839,-2031
1840,-2190
1841,-1705
1842,-2168
1843,-2036
1844,-1886
1845,-1852
1846,-1963
1847,-2062
1848,-1923
1849,-1724
1850,-1952
1851,-1787
1852,-1958
1853,-2208
1854,-1974
1855,-1941
1856,-1801
1857,-2107
1858,-1945
1859,-2044
1860,-1918
1861,-1915
1862,-1838
1863,-1950
1864,-1757
1865,-1996
1866,-1937
1867,-2134
1868,-2232
1869,-2140
1870,-2050
1871,-1986
1872,-1987
1873,-2128
1874,-1910
1875,-1717
1876,-2120
1877,-1863
1878,-1764
1879,-1942
1880,-2102
1881,-2095
1882,-1577
1883,-1743
1884,-2212
1885,-1883
1886,-1885
1887,-2035
1888,-2272
1889,-2415
1890,-4246
1891,-4074
1892,-1707
1893,-2145
1894,-1584
1895,-1779
1896,-1716
1897,-1908
1898,-2123
1899,-2124
1900,-2099
1901,-2095
1902,-2191
1903,-1775
1904,-1924
1905,-1925
1906,-2198
1907,-2130
1908,-1912
1909,-1927
1910,-1794
1911,-2211
1912,-2031
1913,-1960
1914,-1630
1915,-2107
1916,-1954
1917,-1761
1918,-1916
1919,-2008
1920,-1857
1921,-2056
1922,-2062
1923,-1790
1924,-2136
1925,-1946
1926,-1842
1927,-1777
1928,-2107
1929,-1825
1930,-1865
1931,-1741
1932,-1901
1933,-1795
1934,-2104
1935,-1798
1936,-1958
1937,-2295
1938,-1860
1939,-2162
1940,-2664
1941,-1817
1942,-2446
1943,-2215
1944,-1971
1945,-1966
1946,-2055
1947,-1770
1948,-2127
1949,-1915
1950,-2344
1951,-1884
1952,-2015
1953,-1777
1954,-2069
1955,-1695
1956,-1720
1957,-2042
1958,-2231
1959,-1886
1960,-1968
1961,-1912
1962,-2029
1963,-2053
1964,-1810
1965,-1971
1966,-1705
1967,-1802
1968,-2028
1969,-2080
1970,-2414
1971,-2010
1972,-2153
1973,-2040
1974,-2140
1975,-1734
1976,-1811
1977,-1843
1978,-1858
1979,-1762
1980,-2026
1981,-1932
1982,-2293
1983,-2296
1984,-2023
1985,-1935
1986,-1610
1987,-1774
1988,-2130
1989,-1889
1990,-2034
1991,-2296
1992,-1857
1993,-2364
1994,-1880
1995,-2225
1996,-2138
1997,-2000
1998,-2275
1999,-1944
2000,-1845
2001,-2029
2002,-2188
2003,-2080
2004,-1972
2005,-2055
2006,-2322
2007,-1837
2008,-1911
2009,-2177
2010,-1940
2011,-2042
2012,-1779
2013,-1834
2014,-2161
2015,-1955
2016,-2303
2017,-1938
2018,-2102
2019,-2199
2020,-1998
2021,-1844
2022,-1874
2023,-2051
2024,-1917
2025,-2208
2026,-1722
2027,-1890
2028,-1816
2029,-1727
2030,-2075
2031,-1938
2032,-1687
2033,-1989
2034,-2058
2035,-1960
2036,-1533
2037,-2330
2038,-1941
2039,-2140
2040,-1740
2041,-2248
2042,-1886
2043,-1987
2044,-1935
2045,-1773
2046,-2603
2047,-2006
2048,-1964
2049,-1834
2050,-1893
2051,-2065
2052,-1841
2053,-1862
2054,-1967
2055,-1875
2056,-2286
2057,-2020
2058,-2188
2059,-2226
2060,-1980
2061,-1887
2062,-2094
2063,-2013
2064,-2072
2065,-2061
2066,-1975
2067,-2262
2068,-2183
2069,-1959
2070,-2110
2071,-2104
2072,-1847
2073,-2124
2074,-2221
2075,-1824
2076,-1826
2077,-2142
2078,-1831
2079,-1968
2080,-1924
2081,-2044
2082,-1847
2083,-1846
2084,-1920
2085,-2343
2086,-2010
2087,-1963
2088,-2059
2089,-2445
2090,-2050
2091,-2100
2092,-1991
2093,-1661
2094,-2056
2095,-2389
2096,-1779
2097,-2035
2098,-1757
2099,-2196
2100,-2048
2101,-2266
2102,-1977
2103,-1963
2104,-2029
2105,-1958
2106,-1741
2107,-1901
2108,-1941
2109,-1903
2110,-1967
2111,-2280
2112,-1782
2113,-1874
2114,-2126
2115,-2704
2116,-2007
2117,-2025
2118,-1891
2119,-1832
2120,-1845
2121,-1946
2122,-2254
2123,-1861
2124,-2183
2125,-1885
2126,-1984
2127,-2094
2128,-2474
2129,-1776
2130,-1840
2131,-2129
2132,-2153
2133,-2195
2134,-2296
2135,-1802
2136,-2102
2137,-1795
2138,-1732
