,reward
1597,-2163
1598,-2328
1599,-2366
1600,-2349
1601,-2644
1602,-2436
1603,-2059
1604,-2118
1605,-2054
1606,-2160
1607,-2413
1608,-2081
1609,-1990
1610,-2546
1611,-2365
1612,-2335
1613,-2332
1614,-2623
1615,-2358
1616,-2093
1617,-2075
1618,-2776
1619,-1891
1620,-1992
1621,-2158
1622,-2255
1623,-1943
1624,-2140
1625,-2192
1626,-1973
1627,-2556
1628,-2270
1629,-2296
1630,-1912
1631,-2483
1632,-2146
1633,-2333
1634,-2341
1635,-2136
1636,-2441
1637,-1761
1638,-2173
1639,-1973
1640,-2091
1641,-2216
1642,-1882
1643,-2448
1644,-2228
1645,-1857
1646,-2256
1647,-2341
1648,-2354
1649,-2206
1650,-2249
1651,-2226
1652,-2126
1653,-2128
1654,-2143
1655,-2455
1656,-2328
1657,-2107
1658,-2081
1659,-2445
1660,-2123
1661,-2451
1662,-2066
1663,-2361
1664,-2251
1665,-2804
1666,-2133
1667,-2182
1668,-2388
1669,-2628
1670,-2135
1671,-2424
1672,-2262
1673,-2129
1674,-2040
1675,-2504
1676,-2175
1677,-2618
1678,-2264
1679,-1887
1680,-2333
1681,-2243
1682,-2488
1683,-1978
1684,-2043
1685,-2329
1686,-2046
1687,-2351
1688,-1988
1689,-2386
1690,-2040
1691,-2610
1692,-2271
1693,-2148
1694,-2277
1695,-2193
1696,-2560
1697,-2813
1698,-2184
1699,-2046
1700,-2105
1701,-2202
1702,-1838
1703,-2292
1704,-2295
1705,-2092
1706,-2165
1707,-2165
1708,-2436
1709,-2165
1710,-2138
1711,-2311
1712,-2370
1713,-2356
1714,-2646
1715,-2084
1716,-2237
1717,-2412
1718,-2045
1719,-2297
1720,-2045
1721,-2601
1722,-1843
1723,-2498
1724,-2012
1725,-2355
1726,-2432
1727,-2111
1728,-2155
1729,-2316
1730,-2049
1731,-2196
1732,-2321
1733,-2468
1734,-2151
1735,-2475
1736,-2381
1737,-2150
1738,-1807
1739,-1921
1740,-2265
1741,-2042
1742,-1938
1743,-2058
1744,-1917
1745,-2205
1746,-2139
1747,-2424
1748,-2081
1749,-2356
1750,-2092
1751,-2261
1752,-2205
1753,-2433
1754,-2021
1755,-2475
